date,system,signals,stake_u,unit_eur,stake_eur,profit_eur,bankroll,peak_eur,dd_eur,dd_pct,risk_mode,vinto,equity_u
2025-01-18 19:00:00,O15,2,3.0,3.0,9.0,3.15,173.78265987625485,179.15265987625486,-5.3700000000000045,-2.997443634780078,normal,True,8.352
2025-01-18 19:45:00,O25,2,1.0,3.0,3.0,2.4000000000000004,176.18265987625486,179.15265987625486,-2.969999999999999,-1.657804021470544,normal,True,9.152000000000001
2025-01-19 01:00:00,O15,2,3.0,3.0,9.0,3.15,179.33265987625487,179.33265987625487,0.0,0.0,normal,True,10.202000000000002
2025-01-19 11:15:00,O15,2,3.0,3.0,9.0,3.15,182.48265987625487,182.48265987625487,0.0,0.0,normal,True,11.252000000000002
2025-01-19 12:30:00,O25,2,1.0,3.0,3.0,2.4000000000000004,184.88265987625488,184.88265987625488,0.0,0.0,normal,True,12.052000000000003
2025-01-19 15:45:00,O15,2,3.0,3.0,9.0,3.15,188.03265987625488,188.03265987625488,0.0,0.0,normal,True,13.102000000000004
2025-01-19 16:15:00,HT,2,1.2,3.0,3.5999999999999996,1.44,189.47265987625488,189.47265987625488,0.0,0.0,normal,True,13.582000000000004
2025-01-19 16:30:00,O25,3,1.2,3.0,3.5999999999999996,-3.5999999999999996,185.8726598762549,189.47265987625488,-3.5999999999999943,-1.9000102718519727,normal,False,12.382000000000005
2025-01-19 19:45:00,O15,2,3.0,3.0,9.0,3.15,189.0226598762549,189.47265987625488,-0.44999999999998863,-0.237501283981491,normal,True,13.432000000000006
2025-01-19 19:45:00,HT,5,3.5,3.0,10.5,4.2,193.22265987625488,193.22265987625488,0.0,0.0,normal,True,14.832000000000006
2025-01-21 01:00:00,O25,2,1.0,3.0,3.0,2.4000000000000004,195.6226598762549,195.6226598762549,0.0,0.0,normal,True,15.632000000000007
2025-01-21 19:45:00,HT,4,3.5,3.0,10.5,4.2,199.82265987625487,199.82265987625487,0.0,0.0,normal,True,17.032000000000007
2025-01-21 19:45:00,HT,5,3.5,3.0,10.5,4.2,204.02265987625486,204.02265987625486,0.0,0.0,normal,True,18.432000000000006
2025-01-24 19:30:00,HT,4,3.5,4.0,14.0,5.6000000000000005,209.62265987625486,209.62265987625486,0.0,0.0,normal,True,19.832000000000004
2025-01-24 20:00:00,HT,2,1.2,4.0,4.8,-4.8,204.82265987625485,209.62265987625486,-4.800000000000011,-2.289828782266938,normal,False,18.632000000000005
2025-01-25 12:00:00,O25,2,1.0,4.0,4.0,3.2,208.02265987625483,209.62265987625486,-1.6000000000000227,-0.763276260755655,normal,True,19.432000000000006
2025-01-25 12:00:00,O25,2,1.0,4.0,4.0,3.2,211.22265987625482,211.22265987625482,0.0,0.0,normal,True,20.232000000000006
2025-01-25 14:30:00,O25,2,1.0,4.0,4.0,3.2,214.4226598762548,214.4226598762548,0.0,0.0,normal,True,21.032000000000007
2025-01-25 14:30:00,O25,2,1.0,4.0,4.0,3.2,217.6226598762548,217.6226598762548,0.0,0.0,normal,True,21.832000000000008
2025-01-25 15:00:00,HT,3,3.0,4.0,12.0,4.800000000000001,222.4226598762548,222.4226598762548,0.0,0.0,normal,True,23.032000000000007
2025-01-25 15:00:00,O15,2,3.0,4.0,12.0,4.199999999999999,226.6226598762548,226.6226598762548,0.0,0.0,normal,True,24.082000000000008
2025-01-25 19:45:00,O25,2,1.0,4.0,4.0,-4.0,222.6226598762548,226.6226598762548,-4.0,-1.7650485623035943,normal,False,23.082000000000008
2025-01-26 03:10:00,O15,2,3.0,4.0,12.0,4.199999999999999,226.8226598762548,226.8226598762548,0.0,0.0,normal,True,24.13200000000001
2025-01-26 14:00:00,O15,2,3.0,4.0,12.0,4.199999999999999,231.02265987625478,231.02265987625478,0.0,0.0,normal,True,25.18200000000001
2025-01-26 16:00:00,HT,2,1.2,4.0,4.8,1.92,232.94265987625477,232.94265987625477,0.0,0.0,normal,True,25.66200000000001
2025-01-26 18:00:00,O25,2,1.0,4.0,4.0,-4.0,228.94265987625477,232.94265987625477,-4.0,-1.7171607820245998,normal,False,24.66200000000001
2025-01-26 19:45:00,HT,5,3.5,4.0,14.0,5.6000000000000005,234.54265987625476,234.54265987625476,0.0,0.0,normal,True,26.06200000000001
2025-01-27 19:00:00,O25,2,0.4,4.0,1.6,1.2800000000000002,235.82265987625476,235.82265987625476,0.0,0.0,normal,True,26.38200000000001
2025-01-28 19:45:00,HT,4,3.5,4.0,14.0,-14.0,221.82265987625476,235.82265987625476,-14.0,-5.936664444098094,normal,False,22.88200000000001
2025-01-28 19:45:00,O25,2,0.4,4.0,1.6,1.2800000000000002,223.10265987625476,235.82265987625476,-12.719999999999999,-5.393883694923411,normal,True,23.20200000000001
2025-01-30 01:00:00,HT,2,1.2,4.0,4.8,1.92,225.02265987625475,235.82265987625476,-10.800000000000011,-4.579712571161392,normal,True,23.68200000000001
2025-01-30 03:05:00,O15,2,3.0,4.0,12.0,4.199999999999999,229.22265987625474,235.82265987625476,-6.600000000000023,-2.7987132379319686,normal,True,24.73200000000001
2025-01-31 17:30:00,O25,2,0.4,4.0,1.6,1.2800000000000002,230.50265987625474,235.82265987625476,-5.320000000000022,-2.255932488757285,normal,True,25.05200000000001
2025-01-31 19:30:00,HT,4,3.5,4.0,14.0,5.6000000000000005,236.10265987625473,236.10265987625473,0.0,0.0,normal,True,26.45200000000001
2025-01-31 19:30:00,HT,5,3.5,4.0,14.0,5.6000000000000005,241.70265987625473,241.70265987625473,0.0,0.0,normal,True,27.852000000000007
2025-01-31 19:45:00,O15,2,3.0,4.0,12.0,4.199999999999999,245.90265987625472,245.90265987625472,0.0,0.0,normal,True,28.902000000000008
2025-02-01 01:00:00,O25,2,0.4,4.0,1.6,1.2800000000000002,247.18265987625472,247.18265987625472,0.0,0.0,normal,True,29.22200000000001
2025-02-01 12:30:00,O25,2,0.4,4.0,1.6,1.2800000000000002,248.46265987625472,248.46265987625472,0.0,0.0,normal,True,29.54200000000001
2025-02-01 14:00:00,O15,3,3.5,4.0,14.0,4.8999999999999995,253.36265987625472,253.36265987625472,0.0,0.0,normal,True,30.76700000000001
2025-02-01 14:30:00,O25,2,0.4,5.0,2.0,1.6,254.96265987625472,254.96265987625472,0.0,0.0,normal,True,31.08700000000001
2025-02-01 14:30:00,HT,5,3.5,5.0,17.5,7.0,261.96265987625475,261.96265987625475,0.0,0.0,normal,True,32.48700000000001
2025-02-01 14:30:00,HT,2,1.2,5.0,6.0,2.4000000000000004,264.3626598762547,264.3626598762547,0.0,0.0,normal,True,32.967000000000006
2025-02-01 14:30:00,HT,2,1.2,5.0,6.0,2.4000000000000004,266.7626598762547,266.7626598762547,0.0,0.0,normal,True,33.447
2025-02-01 15:00:00,HT,2,1.2,5.0,6.0,2.4000000000000004,269.1626598762547,269.1626598762547,0.0,0.0,normal,True,33.927
2025-02-01 15:00:00,O25,2,0.4,5.0,2.0,1.6,270.7626598762547,270.7626598762547,0.0,0.0,normal,True,34.247
2025-02-01 15:00:00,O25,2,0.4,5.0,2.0,-2.0,268.7626598762547,270.7626598762547,-2.0,-0.7386542889311436,normal,False,33.847
2025-02-01 15:00:00,O25,2,1.0,5.0,5.0,4.0,272.7626598762547,272.7626598762547,0.0,0.0,normal,True,34.647
2025-02-01 16:00:00,HT,4,3.5,5.0,17.5,7.0,279.7626598762547,279.7626598762547,0.0,0.0,normal,True,36.047
2025-02-01 19:30:00,O25,2,1.0,5.0,5.0,4.0,283.7626598762547,283.7626598762547,0.0,0.0,normal,True,36.846999999999994
2025-02-01 20:00:00,O15,2,3.0,5.0,15.0,5.25,289.0126598762547,289.0126598762547,0.0,0.0,normal,True,37.89699999999999
2025-02-01 20:05:00,HT,2,1.2,5.0,6.0,2.4000000000000004,291.4126598762547,291.4126598762547,0.0,0.0,normal,True,38.37699999999999
2025-02-02 01:05:00,O15,2,3.0,5.0,15.0,-15.0,276.4126598762547,291.4126598762547,-15.0,-5.14733986037861,normal,False,35.37699999999999
2025-02-02 11:30:00,HT,3,3.0,5.0,15.0,6.0,282.4126598762547,291.4126598762547,-9.0,-3.0884039162271657,normal,True,36.57699999999999
2025-02-02 13:30:00,O15,2,3.0,5.0,15.0,5.25,287.6626598762547,291.4126598762547,-3.75,-1.2868349650946524,normal,True,37.62699999999999
2025-02-02 14:00:00,HT,4,3.5,5.0,17.5,7.0,294.6626598762547,294.6626598762547,0.0,0.0,normal,True,39.02699999999999
2025-02-02 14:30:00,HT,4,3.5,5.0,17.5,-17.5,277.1626598762547,294.6626598762547,-17.5,-5.938994783848496,normal,False,35.52699999999999
2025-02-02 19:00:00,O15,2,3.0,5.0,15.0,5.25,282.4126598762547,294.6626598762547,-12.25,-4.157296348693947,normal,True,36.576999999999984
2025-02-02 19:45:00,HT,4,3.5,5.0,17.5,-17.5,264.9126598762547,294.6626598762547,-29.75,-10.096291132542442,normal,False,33.076999999999984
2025-02-03 19:15:00,O25,2,1.0,5.0,3.75,3.0,267.9126598762547,294.6626598762547,-26.75,-9.078177741025558,reduce_25,True,33.87699999999998
2025-02-03 20:45:00,HT,4,5.5,5.0,27.5,11.0,278.9126598762547,294.6626598762547,-15.75,-5.345095305463646,normal,True,36.076999999999984
2025-02-06 03:10:00,O15,2,3.0,5.0,15.0,5.25,284.1626598762547,294.6626598762547,-10.5,-3.5633968703090977,normal,True,37.12699999999998
2025-02-07 19:30:00,O25,3,1.2,5.0,6.0,4.800000000000001,288.9626598762547,294.6626598762547,-5.699999999999989,-1.9344154438820778,normal,True,38.08699999999998
2025-02-08 12:15:00,HT,2,1.2,5.0,6.0,2.4000000000000004,291.36265987625467,294.6626598762547,-3.3000000000000114,-1.1199247306685773,normal,True,38.56699999999998
2025-02-08 12:30:00,O15,2,3.0,5.0,15.0,5.25,296.61265987625467,296.61265987625467,0.0,0.0,normal,True,39.616999999999976
2025-02-08 12:30:00,O15,2,3.0,5.0,15.0,5.25,301.86265987625467,301.86265987625467,0.0,0.0,normal,True,40.66699999999997
2025-02-08 14:30:00,HT,2,1.2,6.0,7.199999999999999,-7.199999999999999,294.6626598762547,301.86265987625467,-7.199999999999989,-2.3851906701383836,normal,False,39.46699999999997
2025-02-08 14:30:00,O25,3,1.2,5.0,6.0,-6.0,288.6626598762547,301.86265987625467,-13.199999999999989,-4.372849561920374,normal,False,38.26699999999997
2025-02-08 14:30:00,HT,2,1.2,5.0,6.0,2.4000000000000004,291.06265987625466,301.86265987625467,-10.800000000000011,-3.577786005207585,normal,True,38.746999999999964
2025-02-08 14:30:00,O25,3,1.2,5.0,6.0,4.800000000000001,295.86265987625467,301.86265987625467,-6.0,-1.9876588917819897,normal,True,39.706999999999965
2025-02-08 15:30:00,O15,2,3.0,5.0,15.0,5.25,301.11265987625467,301.86265987625467,-0.75,-0.24845736147274872,normal,True,40.75699999999996
2025-02-09 03:00:00,O15,2,3.0,6.0,18.0,6.3,307.4126598762547,307.4126598762547,0.0,0.0,normal,True,41.80699999999996
2025-02-09 03:05:00,O15,2,3.0,6.0,18.0,6.3,313.7126598762547,313.7126598762547,0.0,0.0,normal,True,42.85699999999996
2025-02-09 14:00:00,O15,2,3.0,6.0,18.0,6.3,320.0126598762547,320.0126598762547,0.0,0.0,normal,True,43.906999999999954
2025-02-09 14:00:00,O15,2,3.0,6.0,18.0,6.3,326.3126598762547,326.3126598762547,0.0,0.0,normal,True,44.95699999999995
2025-02-09 14:00:00,O25,2,1.0,6.0,6.0,4.800000000000001,331.1126598762547,331.1126598762547,0.0,0.0,normal,True,45.75699999999995
2025-02-09 15:00:00,O15,2,3.0,6.0,18.0,6.3,337.41265987625474,337.41265987625474,0.0,0.0,normal,True,46.806999999999945
2025-02-09 18:00:00,O15,2,3.0,6.0,18.0,6.3,343.71265987625475,343.71265987625475,0.0,0.0,normal,True,47.85699999999994
2025-02-10 19:00:00,O25,2,1.0,6.0,6.0,4.800000000000001,348.51265987625476,348.51265987625476,0.0,0.0,normal,True,48.65699999999994
2025-02-10 19:45:00,HT,3,5.5,6.0,33.0,13.200000000000001,361.71265987625475,361.71265987625475,0.0,0.0,normal,True,50.85699999999994
2025-02-11 19:45:00,HT,3,5.5,6.0,33.0,13.200000000000001,374.91265987625474,374.91265987625474,0.0,0.0,normal,True,53.056999999999945
2025-02-11 19:45:00,HT,5,5.5,6.0,33.0,13.200000000000001,388.1126598762547,388.1126598762547,0.0,0.0,normal,True,55.25699999999995
2025-02-12 11:00:00,O25,2,1.0,6.0,6.0,-6.0,382.1126598762547,388.1126598762547,-6.0,-1.5459428718231019,normal,False,54.25699999999995
2025-02-12 13:00:00,O25,2,1.0,6.0,6.0,-6.0,376.1126598762547,388.1126598762547,-12.0,-3.0918857436462037,normal,False,53.25699999999995
2025-02-12 19:45:00,HT,5,5.5,6.0,33.0,13.200000000000001,389.3126598762547,389.3126598762547,0.0,0.0,normal,True,55.45699999999995
2025-02-14 19:00:00,O25,2,0.4,6.0,2.4000000000000004,1.9200000000000004,391.23265987625473,391.23265987625473,0.0,0.0,normal,True,55.77699999999995
2025-02-14 19:00:00,O25,2,0.4,6.0,2.4000000000000004,-2.4000000000000004,388.83265987625475,391.23265987625473,-2.3999999999999773,-0.6134457181460994,normal,False,55.37699999999995
2025-02-14 19:45:00,O25,2,0.4,6.0,2.4000000000000004,-2.4000000000000004,386.4326598762548,391.23265987625473,-4.7999999999999545,-1.2268914362921988,normal,False,54.976999999999954
2025-02-15 12:30:00,O25,2,0.4,6.0,2.4000000000000004,1.9200000000000004,388.3526598762548,391.23265987625473,-2.8799999999999386,-0.7361348617753106,normal,True,55.296999999999954
2025-02-15 14:30:00,O25,3,0.48,6.0,2.88,2.304,390.65665987625476,391.23265987625473,-0.575999999999965,-0.1472269723550563,normal,True,55.680999999999955
2025-02-15 14:30:00,O25,2,0.4,6.0,2.4000000000000004,1.9200000000000004,392.5766598762548,392.5766598762548,0.0,0.0,normal,True,56.000999999999955
2025-02-15 15:00:00,HT,4,5.5,6.0,33.0,13.200000000000001,405.77665987625477,405.77665987625477,0.0,0.0,normal,True,58.20099999999996
2025-02-15 15:00:00,O25,2,0.4,8.0,3.2,2.5600000000000005,408.33665987625477,408.33665987625477,0.0,0.0,normal,True,58.52099999999996
2025-02-15 15:30:00,HT,5,5.5,8.0,44.0,17.6,425.9366598762548,425.9366598762548,0.0,0.0,normal,True,60.72099999999996
2025-02-15 16:00:00,HT,4,5.5,8.0,44.0,17.6,443.5366598762548,443.5366598762548,0.0,0.0,normal,True,62.920999999999964
2025-02-15 17:45:00,O15,2,3.0,8.0,24.0,-24.0,419.5366598762548,443.5366598762548,-24.0,-5.411052156702429,normal,False,59.920999999999964
2025-02-15 20:00:00,HT,2,1.2,8.0,9.6,3.84,423.3766598762548,443.5366598762548,-20.160000000000025,-4.545283811630045,normal,True,60.40099999999996
2025-02-15 20:30:00,HT,3,5.5,8.0,44.0,17.6,440.9766598762548,443.5366598762548,-2.5600000000000023,-0.5771788967149262,normal,True,62.600999999999964
2025-02-16 12:30:00,O25,2,0.4,8.0,3.2,2.5600000000000005,443.5366598762548,443.5366598762548,0.0,0.0,normal,True,62.920999999999964
2025-02-16 13:30:00,HT,4,5.5,8.0,44.0,17.6,461.13665987625484,461.13665987625484,0.0,0.0,normal,True,65.12099999999997
2025-02-16 13:30:00,O25,2,0.4,8.0,3.2,2.5600000000000005,463.69665987625484,463.69665987625484,0.0,0.0,normal,True,65.44099999999996
2025-02-16 14:00:00,O15,2,3.0,8.0,24.0,8.399999999999999,472.0966598762548,472.0966598762548,0.0,0.0,normal,True,66.49099999999996
2025-02-16 14:30:00,O25,4,4.0,8.0,32.0,25.6,497.69665987625484,497.69665987625484,0.0,0.0,normal,True,69.69099999999996
2025-02-16 16:00:00,HT,2,1.2,8.0,9.6,3.84,501.5366598762548,501.5366598762548,0.0,0.0,normal,True,70.17099999999996
2025-02-16 16:30:00,O25,3,4.0,10.0,40.0,32.0,533.5366598762548,533.5366598762548,0.0,0.0,normal,True,73.37099999999997
2025-02-16 23:00:00,O15,2,3.0,10.0,30.0,10.5,544.0366598762548,544.0366598762548,0.0,0.0,normal,True,74.42099999999996
2025-02-17 15:00:00,HT,5,5.5,10.0,55.0,22.0,566.0366598762548,566.0366598762548,0.0,0.0,normal,True,76.62099999999997
2025-02-19 03:10:00,O15,2,3.0,10.0,30.0,10.5,576.5366598762548,576.5366598762548,0.0,0.0,normal,True,77.67099999999996
2025-02-21 19:30:00,O25,2,1.0,10.0,10.0,-10.0,566.5366598762548,576.5366598762548,-10.0,-1.734495080008677,normal,False,76.67099999999996
2025-02-22 12:00:00,O25,2,1.0,10.0,10.0,8.0,574.5366598762548,576.5366598762548,-2.0,-0.3468990160017354,normal,True,77.47099999999996
2025-02-22 13:30:00,O25,2,1.0,10.0,10.0,8.0,582.5366598762548,582.5366598762548,0.0,0.0,normal,True,78.27099999999996
2025-02-22 14:30:00,HT,4,5.5,10.0,55.0,22.0,604.5366598762548,604.5366598762548,0.0,0.0,normal,True,80.47099999999996
2025-02-22 14:30:00,HT,2,1.2,12.0,14.399999999999999,5.76,610.2966598762548,610.2966598762548,0.0,0.0,normal,True,80.95099999999996
2025-02-22 15:30:00,O15,2,3.0,12.0,36.0,12.6,622.8966598762548,622.8966598762548,0.0,0.0,normal,True,82.00099999999996
2025-02-22 17:30:00,O25,4,4.0,12.0,48.0,38.400000000000006,661.2966598762548,661.2966598762548,0.0,0.0,normal,True,85.20099999999996
2025-02-22 18:30:00,O25,2,1.0,12.0,12.0,-12.0,649.2966598762548,661.2966598762548,-12.0,-1.8146167564562479,normal,False,84.20099999999996
2025-02-22 19:00:00,HT,4,5.5,12.0,66.0,26.400000000000002,675.6966598762548,675.6966598762548,0.0,0.0,normal,True,86.40099999999997
2025-02-22 23:00:00,O15,2,3.0,12.0,36.0,12.6,688.2966598762548,688.2966598762548,0.0,0.0,normal,True,87.45099999999996
2025-02-23 12:00:00,HT,4,5.5,12.0,66.0,26.400000000000002,714.6966598762548,714.6966598762548,0.0,0.0,normal,True,89.65099999999997
2025-02-23 13:00:00,O25,2,1.0,12.0,12.0,-12.0,702.6966598762548,714.6966598762548,-12.0,-1.6790340117271187,normal,False,88.65099999999997
2025-02-23 13:15:00,HT,5,5.5,12.0,66.0,26.400000000000002,729.0966598762548,729.0966598762548,0.0,0.0,normal,True,90.85099999999997
2025-02-23 13:30:00,O15,2,3.0,12.0,36.0,12.6,741.6966598762548,741.6966598762548,0.0,0.0,normal,True,91.90099999999997
2025-02-23 14:30:00,HT,4,5.5,12.0,66.0,26.400000000000002,768.0966598762548,768.0966598762548,0.0,0.0,normal,True,94.10099999999997
2025-02-23 15:00:00,O25,3,4.0,12.0,48.0,38.400000000000006,806.4966598762547,806.4966598762547,0.0,0.0,normal,True,97.30099999999997
2025-02-23 15:45:00,O15,2,3.0,16.0,48.0,-48.0,758.4966598762547,806.4966598762547,-48.0,-5.951667550286557,normal,False,94.30099999999997
2025-02-23 16:00:00,O25,2,0.4,12.0,4.800000000000001,3.8400000000000007,762.3366598762548,806.4966598762547,-44.15999999999997,-5.475534146263629,normal,True,94.62099999999997
2025-02-23 16:30:00,O25,3,4.0,12.0,48.0,38.400000000000006,800.7366598762547,806.4966598762547,-5.759999999999991,-0.7142001060343858,normal,True,97.82099999999997
2025-02-23 17:00:00,O15,2,3.0,16.0,48.0,-48.0,752.7366598762547,806.4966598762547,-53.75999999999999,-6.665867656320944,normal,False,94.82099999999997
2025-02-24 18:00:00,HT,5,5.5,12.0,66.0,26.400000000000002,779.1366598762547,806.4966598762547,-27.360000000000014,-3.3924505036633392,normal,True,97.02099999999997
2025-02-24 18:00:00,O15,2,3.0,12.0,36.0,12.6,791.7366598762547,806.4966598762547,-14.759999999999991,-1.8301377717131153,normal,True,98.07099999999997
2025-02-25 19:45:00,O25,2,0.4,12.0,4.800000000000001,3.8400000000000007,795.5766598762548,806.4966598762547,-10.919999999999959,-1.3540043676901867,normal,True,98.39099999999996
2025-02-26 03:00:00,O25,2,0.4,12.0,4.800000000000001,-4.800000000000001,790.7766598762548,806.4966598762547,-15.719999999999914,-1.9491711227188366,normal,False,97.99099999999996
2025-02-26 03:00:00,HT,2,1.2,12.0,14.399999999999999,5.76,796.5366598762548,806.4966598762547,-9.959999999999923,-1.234971016684451,normal,True,98.47099999999996
2025-02-26 18:30:00,O15,2,3.0,12.0,36.0,12.6,809.1366598762548,809.1366598762548,0.0,0.0,normal,True,99.52099999999996
