date,system,stake,profit,equity,peak,dd
2025-01-01 12:30:00,HT,3.5,1.4000000000000001,1.4000000000000001,1.4000000000000001,0.0
2025-01-04 12:30:00,HT,3.5,-3.5,-2.0999999999999996,1.4000000000000001,-3.5
2025-01-04 14:00:00,HT,3.0,1.2000000000000002,-0.8999999999999995,1.4000000000000001,-2.3
2025-01-04 14:30:00,HT,1.2,0.48,-0.4199999999999995,1.4000000000000001,-1.8199999999999996
2025-01-04 15:00:00,O15,3.0,1.0499999999999998,0.6300000000000003,1.4000000000000001,-0.7699999999999998
2025-01-04 17:00:00,HT,3.0,1.2000000000000002,1.8300000000000005,1.8300000000000005,0.0
2025-01-04 18:00:00,HT,3.5,1.4000000000000001,3.2300000000000004,3.2300000000000004,0.0
2025-01-04 19:45:00,HT,3.0,-3.0,0.23000000000000043,3.2300000000000004,-3.0
2025-01-05 12:00:00,O25,1.0,0.8,1.0300000000000005,3.2300000000000004,-2.2
2025-01-05 14:00:00,HT,1.2,0.48,1.5100000000000005,3.2300000000000004,-1.72
2025-01-09 20:00:00,O25,1.0,-1.0,0.5100000000000005,3.2300000000000004,-2.7199999999999998
2025-01-11 12:45:00,HT,3.0,1.2000000000000002,1.7100000000000006,3.2300000000000004,-1.5199999999999998
2025-01-11 14:30:00,O25,1.0,-1.0,0.7100000000000006,3.2300000000000004,-2.5199999999999996
2025-01-11 14:30:00,O25,0.48,0.384,1.0940000000000007,3.2300000000000004,-2.1359999999999997
2025-01-11 17:30:00,HT,3.5,-3.5,-2.4059999999999993,3.2300000000000004,-5.635999999999999
2025-01-11 17:45:00,O15,3.0,1.0499999999999998,-1.3559999999999994,3.2300000000000004,-4.586
2025-01-11 18:30:00,O15,3.0,1.0499999999999998,-0.3059999999999996,3.2300000000000004,-3.536
2025-01-11 20:00:00,O15,3.0,1.0499999999999998,0.7440000000000002,3.2300000000000004,-2.486
2025-01-11 23:00:00,O25,0.48,0.384,1.1280000000000001,3.2300000000000004,-2.1020000000000003
2025-01-12 01:05:00,O25,0.4,-0.4,0.7280000000000001,3.2300000000000004,-2.5020000000000002
2025-01-12 13:00:00,HT,1.2,0.48,1.2080000000000002,3.2300000000000004,-2.0220000000000002
2025-01-12 15:15:00,O25,0.4,-0.4,0.8080000000000002,3.2300000000000004,-2.422
2025-01-12 17:30:00,O25,0.4,0.32000000000000006,1.1280000000000001,3.2300000000000004,-2.1020000000000003
2025-01-14 19:30:00,HT,1.2,0.48,1.608,3.2300000000000004,-1.6220000000000003
2025-01-14 19:30:00,O25,0.4,0.32000000000000006,1.9280000000000002,3.2300000000000004,-1.3020000000000003
2025-01-14 19:30:00,O25,0.4,-0.4,1.528,3.2300000000000004,-1.7020000000000004
2025-01-14 19:45:00,HT,1.2,-1.2,0.32800000000000007,3.2300000000000004,-2.902
2025-01-15 19:30:00,O25,1.4000000000000001,1.12,1.4480000000000002,3.2300000000000004,-1.7820000000000003
2025-01-15 19:30:00,O25,0.48,0.384,1.8320000000000003,3.2300000000000004,-1.3980000000000001
2025-01-17 15:00:00,O25,0.4,0.32000000000000006,2.152,3.2300000000000004,-1.0780000000000003
2025-01-17 17:30:00,O25,0.4,0.32000000000000006,2.4720000000000004,3.2300000000000004,-0.758
2025-01-17 18:00:00,O15,3.0,1.0499999999999998,3.5220000000000002,3.5220000000000002,0.0
2025-01-17 19:30:00,HT,3.5,1.4000000000000001,4.922000000000001,4.922000000000001,0.0
2025-01-17 20:15:00,HT,3.5,1.4000000000000001,6.322000000000001,6.322000000000001,0.0
2025-01-18 01:00:00,O15,3.0,1.0499999999999998,7.372000000000001,7.372000000000001,0.0
2025-01-18 14:00:00,O15,3.0,1.0499999999999998,8.422,8.422,0.0
2025-01-18 14:30:00,O25,0.4,0.32000000000000006,8.742,8.742,0.0
2025-01-18 15:00:00,HT,3.5,1.4000000000000001,10.142000000000001,10.142000000000001,0.0
2025-01-18 15:00:00,O25,1.0,-1.0,9.142000000000001,10.142000000000001,-1.0
2025-01-18 15:00:00,HT,1.2,-1.2,7.942000000000001,10.142000000000001,-2.2
2025-01-18 17:30:00,O25,1.2,0.96,8.902000000000001,10.142000000000001,-1.2400000000000002
2025-01-18 17:45:00,O15,3.0,-3.0,5.902000000000001,10.142000000000001,-4.24
2025-01-18 18:00:00,HT,3.5,1.4000000000000001,7.302000000000001,10.142000000000001,-2.84
2025-01-18 19:00:00,O15,3.0,1.0499999999999998,8.352,10.142000000000001,-1.790000000000001
2025-01-18 19:45:00,O25,1.0,0.8,9.152000000000001,10.142000000000001,-0.9900000000000002
2025-01-19 01:00:00,O15,3.0,1.0499999999999998,10.202000000000002,10.202000000000002,0.0
2025-01-19 11:15:00,O15,3.0,1.0499999999999998,11.252000000000002,11.252000000000002,0.0
2025-01-19 12:30:00,O25,1.0,0.8,12.052000000000003,12.052000000000003,0.0
2025-01-19 15:45:00,O15,3.0,1.0499999999999998,13.102000000000004,13.102000000000004,0.0
2025-01-19 16:15:00,HT,1.2,0.48,13.582000000000004,13.582000000000004,0.0
2025-01-19 16:30:00,O25,1.2,-1.2,12.382000000000005,13.582000000000004,-1.1999999999999993
2025-01-19 19:45:00,O15,3.0,1.0499999999999998,13.432000000000006,13.582000000000004,-0.14999999999999858
2025-01-19 19:45:00,HT,3.5,1.4000000000000001,14.832000000000006,14.832000000000006,0.0
2025-01-21 01:00:00,O25,1.0,0.8,15.632000000000007,15.632000000000007,0.0
2025-01-21 19:45:00,HT,3.5,1.4000000000000001,17.032000000000007,17.032000000000007,0.0
2025-01-21 19:45:00,HT,3.5,1.4000000000000001,18.432000000000006,18.432000000000006,0.0
2025-01-24 19:30:00,HT,3.5,1.4000000000000001,19.832000000000004,19.832000000000004,0.0
2025-01-24 20:00:00,HT,1.2,-1.2,18.632000000000005,19.832000000000004,-1.1999999999999993
2025-01-25 12:00:00,O25,1.0,0.8,19.432000000000006,19.832000000000004,-0.3999999999999986
2025-01-25 12:00:00,O25,1.0,0.8,20.232000000000006,20.232000000000006,0.0
2025-01-25 14:30:00,O25,1.0,0.8,21.032000000000007,21.032000000000007,0.0
2025-01-25 14:30:00,O25,1.0,0.8,21.832000000000008,21.832000000000008,0.0
2025-01-25 15:00:00,HT,3.0,1.2000000000000002,23.032000000000007,23.032000000000007,0.0
2025-01-25 15:00:00,O15,3.0,1.0499999999999998,24.082000000000008,24.082000000000008,0.0
2025-01-25 19:45:00,O25,1.0,-1.0,23.082000000000008,24.082000000000008,-1.0
2025-01-26 03:10:00,O15,3.0,1.0499999999999998,24.13200000000001,24.13200000000001,0.0
2025-01-26 14:00:00,O15,3.0,1.0499999999999998,25.18200000000001,25.18200000000001,0.0
2025-01-26 16:00:00,HT,1.2,0.48,25.66200000000001,25.66200000000001,0.0
2025-01-26 18:00:00,O25,1.0,-1.0,24.66200000000001,25.66200000000001,-1.0
2025-01-26 19:45:00,HT,3.5,1.4000000000000001,26.06200000000001,26.06200000000001,0.0
2025-01-27 19:00:00,O25,0.4,0.32000000000000006,26.38200000000001,26.38200000000001,0.0
2025-01-28 19:45:00,HT,3.5,-3.5,22.88200000000001,26.38200000000001,-3.5
2025-01-28 19:45:00,O25,0.4,0.32000000000000006,23.20200000000001,26.38200000000001,-3.1799999999999997
2025-01-30 01:00:00,HT,1.2,0.48,23.68200000000001,26.38200000000001,-2.6999999999999993
2025-01-30 03:05:00,O15,3.0,1.0499999999999998,24.73200000000001,26.38200000000001,-1.6499999999999986
2025-01-31 17:30:00,O25,0.4,0.32000000000000006,25.05200000000001,26.38200000000001,-1.3299999999999983
2025-01-31 19:30:00,HT,3.5,1.4000000000000001,26.45200000000001,26.45200000000001,0.0
2025-01-31 19:30:00,HT,3.5,1.4000000000000001,27.852000000000007,27.852000000000007,0.0
2025-01-31 19:45:00,O15,3.0,1.0499999999999998,28.902000000000008,28.902000000000008,0.0
2025-02-01 01:00:00,O25,0.4,0.32000000000000006,29.22200000000001,29.22200000000001,0.0
2025-02-01 12:30:00,O25,0.4,0.32000000000000006,29.54200000000001,29.54200000000001,0.0
2025-02-01 14:00:00,O15,3.5,1.2249999999999999,30.76700000000001,30.76700000000001,0.0
2025-02-01 14:30:00,O25,0.4,0.32000000000000006,31.08700000000001,31.08700000000001,0.0
2025-02-01 14:30:00,HT,3.5,1.4000000000000001,32.48700000000001,32.48700000000001,0.0
2025-02-01 14:30:00,HT,1.2,0.48,32.967000000000006,32.967000000000006,0.0
2025-02-01 14:30:00,HT,1.2,0.48,33.447,33.447,0.0
2025-02-01 15:00:00,HT,1.2,0.48,33.927,33.927,0.0
2025-02-01 15:00:00,O25,0.4,0.32000000000000006,34.247,34.247,0.0
2025-02-01 15:00:00,O25,0.4,-0.4,33.847,34.247,-0.3999999999999986
2025-02-01 15:00:00,O25,1.0,0.8,34.647,34.647,0.0
2025-02-01 16:00:00,HT,3.5,1.4000000000000001,36.047,36.047,0.0
2025-02-01 19:30:00,O25,1.0,0.8,36.846999999999994,36.846999999999994,0.0
2025-02-01 20:00:00,O15,3.0,1.0499999999999998,37.89699999999999,37.89699999999999,0.0
2025-02-01 20:05:00,HT,1.2,0.48,38.37699999999999,38.37699999999999,0.0
2025-02-02 01:05:00,O15,3.0,-3.0,35.37699999999999,38.37699999999999,-3.0
2025-02-02 11:30:00,HT,3.0,1.2000000000000002,36.57699999999999,38.37699999999999,-1.7999999999999972
2025-02-02 13:30:00,O15,3.0,1.0499999999999998,37.62699999999999,38.37699999999999,-0.75
2025-02-02 14:00:00,HT,3.5,1.4000000000000001,39.02699999999999,39.02699999999999,0.0
2025-02-02 14:30:00,HT,3.5,-3.5,35.52699999999999,39.02699999999999,-3.5
2025-02-02 19:00:00,O15,3.0,1.0499999999999998,36.576999999999984,39.02699999999999,-2.450000000000003
2025-02-02 19:45:00,HT,3.5,-3.5,33.076999999999984,39.02699999999999,-5.950000000000003
2025-02-03 19:15:00,O25,1.0,0.8,33.87699999999998,39.02699999999999,-5.150000000000006
2025-02-03 20:45:00,HT,5.5,2.2,36.076999999999984,39.02699999999999,-2.950000000000003
2025-02-06 03:10:00,O15,3.0,1.0499999999999998,37.12699999999998,39.02699999999999,-1.9000000000000057
2025-02-07 19:30:00,O25,1.2,0.96,38.08699999999998,39.02699999999999,-0.9400000000000048
2025-02-08 12:15:00,HT,1.2,0.48,38.56699999999998,39.02699999999999,-0.46000000000000796
2025-02-08 12:30:00,O15,3.0,1.0499999999999998,39.616999999999976,39.616999999999976,0.0
2025-02-08 12:30:00,O15,3.0,1.0499999999999998,40.66699999999997,40.66699999999997,0.0
2025-02-08 14:30:00,HT,1.2,-1.2,39.46699999999997,40.66699999999997,-1.2000000000000028
2025-02-08 14:30:00,O25,1.2,-1.2,38.26699999999997,40.66699999999997,-2.4000000000000057
2025-02-08 14:30:00,HT,1.2,0.48,38.746999999999964,40.66699999999997,-1.9200000000000088
2025-02-08 14:30:00,O25,1.2,0.96,39.706999999999965,40.66699999999997,-0.960000000000008
2025-02-08 15:30:00,O15,3.0,1.0499999999999998,40.75699999999996,40.75699999999996,0.0
2025-02-09 03:00:00,O15,3.0,1.0499999999999998,41.80699999999996,41.80699999999996,0.0
