date,system,stake,profit,equity,peak,dd
2025-04-21 12:00:00,HT,5.5,2.2,100.28000000000014,102.72000000000013,-2.4399999999999835
2025-04-21 12:00:00,HT,5.5,2.2,102.48000000000015,102.72000000000013,-0.23999999999998067
2025-04-21 12:30:00,HT,5.5,-5.5,96.98000000000015,102.72000000000013,-5.739999999999981
2025-04-21 16:00:00,HT,5.5,2.2,99.18000000000015,102.72000000000013,-3.539999999999978
2025-04-24 18:45:00,HT,5.5,-5.5,93.68000000000015,102.72000000000013,-9.039999999999978
2025-04-25 18:45:00,HT,5.5,2.2,95.88000000000015,102.72000000000013,-6.839999999999975
2025-04-26 13:30:00,HT,5.5,2.2,98.08000000000015,102.72000000000013,-4.639999999999972
2025-04-28 01:30:00,HT,1.2,-1.2,96.88000000000015,102.72000000000013,-5.839999999999975
2025-04-29 05:00:00,HT,5.5,-5.5,91.38000000000015,102.72000000000013,-11.339999999999975
2025-05-02 18:00:00,HT,3.0,1.2000000000000002,92.58000000000015,102.72000000000013,-10.139999999999972
2025-05-03 14:00:00,HT,3.0,1.2000000000000002,93.78000000000016,102.72000000000013,-8.93999999999997
2025-05-03 14:00:00,HT,3.5,1.4000000000000001,95.18000000000016,102.72000000000013,-7.539999999999964
2025-05-03 19:05:00,HT,5.5,2.2,97.38000000000017,102.72000000000013,-5.339999999999961
2025-05-04 12:45:00,HT,5.5,-5.5,91.88000000000017,102.72000000000013,-10.83999999999996
2025-05-04 13:00:00,HT,0.0,0.0,91.88000000000017,102.72000000000013,-10.83999999999996
2025-05-04 13:00:00,HT,3.5,1.4000000000000001,93.28000000000017,102.72000000000013,-9.439999999999955
2025-05-04 15:15:00,HT,3.0,1.2000000000000002,94.48000000000017,102.72000000000013,-8.239999999999952
2025-05-04 16:00:00,HT,3.5,1.4000000000000001,95.88000000000018,102.72000000000013,-6.839999999999947
2025-05-09 18:30:00,HT,5.5,2.2,98.08000000000018,102.72000000000013,-4.639999999999944
2025-05-10 12:30:00,HT,5.5,2.2,100.28000000000019,102.72000000000013,-2.439999999999941
2025-05-10 16:30:00,HT,5.5,2.2,102.48000000000019,102.72000000000013,-0.23999999999993804
2025-05-11 13:00:00,HT,1.2,0.48,102.96000000000019,102.96000000000019,0.0
