date,system,stake,profit,equity,peak,dd
2025-09-26 00:00:00,O25,4.0,3.2,263.46799999999917,263.46799999999917,0.0
2025-09-26 15:00:00,O25,4.0,-4.0,259.46799999999917,263.46799999999917,-4.0
2025-09-26 18:30:00,O25,1.0,-1.0,258.46799999999917,263.46799999999917,-5.0
2025-09-26 18:45:00,O25,0.4,-0.4,258.0679999999992,263.46799999999917,-5.399999999999977
2025-09-26 18:45:00,O25,0.48,0.384,258.4519999999992,263.46799999999917,-5.015999999999963
2025-09-26 18:45:00,O25,1.4000000000000001,1.12,259.5719999999992,263.46799999999917,-3.895999999999958
2025-09-27 13:00:00,O25,0.4,0.32000000000000006,259.8919999999992,263.46799999999917,-3.575999999999965
2025-09-27 14:00:00,O25,0.4,0.32000000000000006,260.2119999999992,263.46799999999917,-3.255999999999972
2025-09-27 14:00:00,O25,0.4,-0.4,259.8119999999992,263.46799999999917,-3.655999999999949
2025-09-27 16:00:00,O25,4.0,3.2,263.0119999999992,263.46799999999917,-0.45599999999996044
2025-09-27 17:30:00,O25,0.4,0.32000000000000006,263.3319999999992,263.46799999999917,-0.13599999999996726
2025-09-27 23:30:00,O25,4.0,3.2,266.5319999999992,266.5319999999992,0.0
2025-09-28 00:30:00,O25,4.0,-4.0,262.5319999999992,266.5319999999992,-4.0
2025-09-28 00:30:00,O25,4.0,3.2,265.7319999999992,266.5319999999992,-0.8000000000000114
2025-09-28 01:00:00,O25,1.0,0.8,266.5319999999992,266.5319999999992,0.0
2025-09-28 01:30:00,O25,4.0,3.2,269.7319999999992,269.7319999999992,0.0
2025-09-28 01:30:00,O25,4.0,-4.0,265.7319999999992,269.7319999999992,-4.0
2025-09-28 02:30:00,O25,1.2,0.96,266.69199999999915,269.7319999999992,-3.0400000000000205
2025-09-28 02:30:00,O25,4.0,3.2,269.89199999999914,269.89199999999914,0.0
2025-09-28 15:00:00,O25,1.0,0.8,270.69199999999915,270.69199999999915,0.0
2025-09-28 15:00:00,O25,4.0,3.2,273.89199999999914,273.89199999999914,0.0
2025-09-28 15:30:00,O25,1.0,-1.0,272.89199999999914,273.89199999999914,-1.0
2025-09-28 19:00:00,O25,1.0,-1.0,271.89199999999914,273.89199999999914,-2.0
2025-09-28 23:30:00,O25,0.4,0.32000000000000006,272.21199999999914,273.89199999999914,-1.6800000000000068
2025-09-29 15:00:00,O25,0.4,0.32000000000000006,272.53199999999913,273.89199999999914,-1.3600000000000136
2025-09-29 19:00:00,O25,4.0,-4.0,268.53199999999913,273.89199999999914,-5.360000000000014
