date,system,stake,profit,equity,peak,dd
2025-01-04 14:00:00,O15,3.0,1.0499999999999998,1.0499999999999998,1.0499999999999998,0.0
2025-01-04 15:00:00,O15,3.0,1.0499999999999998,2.0999999999999996,2.0999999999999996,0.0
2025-01-11 17:45:00,O15,3.0,1.0499999999999998,3.1499999999999995,3.1499999999999995,0.0
2025-01-11 18:30:00,O15,3.0,1.0499999999999998,4.199999999999999,4.199999999999999,0.0
2025-01-11 20:00:00,O15,3.0,1.0499999999999998,5.249999999999999,5.249999999999999,0.0
2025-01-17 18:00:00,O15,3.0,1.0499999999999998,6.299999999999999,6.299999999999999,0.0
2025-01-18 01:00:00,O15,3.0,1.0499999999999998,7.349999999999999,7.349999999999999,0.0
2025-01-18 14:00:00,O15,3.0,1.0499999999999998,8.399999999999999,8.399999999999999,0.0
2025-01-18 17:45:00,O15,3.0,-3.0,5.399999999999999,8.399999999999999,-3.0
2025-01-18 19:00:00,O15,3.0,1.0499999999999998,6.449999999999998,8.399999999999999,-1.9500000000000002
2025-01-19 01:00:00,O15,3.0,1.0499999999999998,7.499999999999998,8.399999999999999,-0.9000000000000004
2025-01-19 11:15:00,O15,3.0,1.0499999999999998,8.549999999999997,8.549999999999997,0.0
2025-01-19 15:45:00,O15,3.0,1.0499999999999998,9.599999999999998,9.599999999999998,0.0
2025-01-19 19:45:00,O15,3.0,1.0499999999999998,10.649999999999999,10.649999999999999,0.0
2025-01-25 15:00:00,O15,3.0,1.0499999999999998,11.7,11.7,0.0
2025-01-26 03:10:00,O15,3.0,1.0499999999999998,12.75,12.75,0.0
2025-01-26 14:00:00,O15,3.0,1.0499999999999998,13.8,13.8,0.0
2025-01-30 01:00:00,O15,3.0,-3.0,10.8,13.8,-3.0
2025-01-30 03:05:00,O15,3.0,1.0499999999999998,11.850000000000001,13.8,-1.9499999999999993
2025-01-31 19:45:00,O15,3.0,1.0499999999999998,12.900000000000002,13.8,-0.8999999999999986
2025-02-01 14:00:00,O15,3.5,1.2249999999999999,14.125000000000002,14.125000000000002,0.0
2025-02-01 15:00:00,O15,3.0,1.0499999999999998,15.175,15.175,0.0
2025-02-01 20:00:00,O15,3.0,1.0499999999999998,16.225,16.225,0.0
2025-02-02 01:05:00,O15,3.0,-3.0,13.225000000000001,16.225,-3.0
2025-02-02 11:30:00,O15,3.0,1.0499999999999998,14.275000000000002,16.225,-1.9499999999999993
2025-02-02 13:30:00,O15,3.0,1.0499999999999998,15.325000000000003,16.225,-0.8999999999999986
2025-02-02 19:00:00,O15,3.0,1.0499999999999998,16.375000000000004,16.375000000000004,0.0
2025-02-06 03:10:00,O15,3.0,1.0499999999999998,17.425000000000004,17.425000000000004,0.0
